"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/01/2020 09:00 - 04/01/2020 10:00","Italy (IT)","30626.00","31291.00"
"04/01/2020 10:00 - 04/01/2020 11:00","Italy (IT)","30690.00","31762.00"
"04/01/2020 11:00 - 04/01/2020 12:00","Italy (IT)","30108.00","31001.00"
"04/01/2020 12:00 - 04/01/2020 13:00","Italy (IT)","29478.00","30240.00"
"04/01/2020 13:00 - 04/01/2020 14:00","Italy (IT)","28334.00","29111.00"
"04/01/2020 14:00 - 04/01/2020 15:00","Italy (IT)","28339.00","28549.00"
"04/01/2020 15:00 - 04/01/2020 16:00","Italy (IT)","28658.00","28930.00"
"04/01/2020 16:00 - 04/01/2020 17:00","Italy (IT)","30099.00","29812.00"
"04/01/2020 17:00 - 04/01/2020 18:00","Italy (IT)","33625.00","33271.00"
"04/01/2020 18:00 - 04/01/2020 19:00","Italy (IT)","34809.00","35166.00"
"04/01/2020 19:00 - 04/01/2020 20:00","Italy (IT)","34955.00","35444.00"
"04/01/2020 20:00 - 04/01/2020 21:00","Italy (IT)","33119.00","33326.00"
"04/01/2020 21:00 - 04/01/2020 22:00","Italy (IT)","30606.00","30847.00"
"04/01/2020 22:00 - 04/01/2020 23:00","Italy (IT)","27983.00","28120.00"
"04/01/2020 23:00 - 05/01/2020 00:00","Italy (IT)","25318.00","25454.00"
"05/01/2020 00:00 - 05/01/2020 01:00","Italy (IT)","22852.00","21926.00"
"05/01/2020 01:00 - 05/01/2020 02:00","Italy (IT)","21040.00","20175.00"
"05/01/2020 02:00 - 05/01/2020 03:00","Italy (IT)","19831.00","19005.00"
"05/01/2020 03:00 - 05/01/2020 04:00","Italy (IT)","19404.00","18446.00"
"05/01/2020 04:00 - 05/01/2020 05:00","Italy (IT)","19397.00","18471.00"
"05/01/2020 05:00 - 05/01/2020 06:00","Italy (IT)","19762.00","19037.00"
"05/01/2020 06:00 - 05/01/2020 07:00","Italy (IT)","21199.00","20438.00"
"05/01/2020 07:00 - 05/01/2020 08:00","Italy (IT)","22742.00","22370.00"
"05/01/2020 08:00 - 05/01/2020 09:00","Italy (IT)","24132.00","24406.00"
"05/01/2020 09:00 - 05/01/2020 10:00","Italy (IT)","26096.00","26521.00"
"05/01/2020 10:00 - 05/01/2020 11:00","Italy (IT)","27129.00","27918.00"
"05/01/2020 11:00 - 05/01/2020 12:00","Italy (IT)","27040.00","27895.00"
"05/01/2020 12:00 - 05/01/2020 13:00","Italy (IT)","27097.00","27661.00"
"05/01/2020 13:00 - 05/01/2020 14:00","Italy (IT)","25700.00","26742.00"
"05/01/2020 14:00 - 05/01/2020 15:00","Italy (IT)","25092.00","26051.00"
"05/01/2020 15:00 - 05/01/2020 16:00","Italy (IT)","25482.00","26391.00"
"05/01/2020 16:00 - 05/01/2020 17:00","Italy (IT)","26759.00","27290.00"
"05/01/2020 17:00 - 05/01/2020 18:00","Italy (IT)","30246.00","30338.00"
"05/01/2020 18:00 - 05/01/2020 19:00","Italy (IT)","31577.00","31638.00"
"05/01/2020 19:00 - 05/01/2020 20:00","Italy (IT)","31961.00","32056.00"
"05/01/2020 20:00 - 05/01/2020 21:00","Italy (IT)","30816.00","31065.00"
"05/01/2020 21:00 - 05/01/2020 22:00","Italy (IT)","29082.00","29316.00"
"05/01/2020 22:00 - 05/01/2020 23:00","Italy (IT)","26833.00","26841.00"
"05/01/2020 23:00 - 06/01/2020 00:00","Italy (IT)","24542.00","24305.00"
"06/01/2020 00:00 - 06/01/2020 01:00","Italy (IT)","22436.00","22337.00"
"06/01/2020 01:00 - 06/01/2020 02:00","Italy (IT)","20562.00","20609.00"
"06/01/2020 02:00 - 06/01/2020 03:00","Italy (IT)","19380.00","19443.00"
"06/01/2020 03:00 - 06/01/2020 04:00","Italy (IT)","19046.00","19194.00"
"06/01/2020 04:00 - 06/01/2020 05:00","Italy (IT)","19246.00","19170.00"
"06/01/2020 05:00 - 06/01/2020 06:00","Italy (IT)","19950.00","19719.00"
"06/01/2020 06:00 - 06/01/2020 07:00","Italy (IT)","21662.00","20959.00"
"06/01/2020 07:00 - 06/01/2020 08:00","Italy (IT)","23466.00","22696.00"
"06/01/2020 08:00 - 06/01/2020 09:00","Italy (IT)","25039.00","24284.00"
"06/01/2020 09:00 - 06/01/2020 10:00","Italy (IT)","27292.00","26323.00"
"06/01/2020 10:00 - 06/01/2020 11:00","Italy (IT)","28594.00","27355.00"
"06/01/2020 11:00 - 06/01/2020 12:00","Italy (IT)","28896.00","27927.00"
"06/01/2020 12:00 - 06/01/2020 13:00","Italy (IT)","28554.00","27937.00"
"06/01/2020 13:00 - 06/01/2020 14:00","Italy (IT)","26907.00","26730.00"
"06/01/2020 14:00 - 06/01/2020 15:00","Italy (IT)","26393.00","26452.00"
"06/01/2020 15:00 - 06/01/2020 16:00","Italy (IT)","26962.00","26753.00"
"06/01/2020 16:00 - 06/01/2020 17:00","Italy (IT)","28428.00","27473.00"
"06/01/2020 17:00 - 06/01/2020 18:00","Italy (IT)","31763.00","30221.00"
"06/01/2020 18:00 - 06/01/2020 19:00","Italy (IT)","33012.00","32213.00"
"06/01/2020 19:00 - 06/01/2020 20:00","Italy (IT)","33545.00","32878.00"
"06/01/2020 20:00 - 06/01/2020 21:00","Italy (IT)","32309.00","32403.00"
"06/01/2020 21:00 - 06/01/2020 22:00","Italy (IT)","30377.00","30908.00"
"06/01/2020 22:00 - 06/01/2020 23:00","Italy (IT)","27679.00","28819.00"
"06/01/2020 23:00 - 07/01/2020 00:00","Italy (IT)","24760.00","25861.00"
"07/01/2020 00:00 - 07/01/2020 01:00","Italy (IT)","22404.00","23055.00"
"07/01/2020 01:00 - 07/01/2020 02:00","Italy (IT)","20718.00","21399.00"
"07/01/2020 02:00 - 07/01/2020 03:00","Italy (IT)","20098.00","21004.00"
"07/01/2020 03:00 - 07/01/2020 04:00","Italy (IT)","19950.00","21029.00"
"07/01/2020 04:00 - 07/01/2020 05:00","Italy (IT)","20510.00","21610.00"
"07/01/2020 05:00 - 07/01/2020 06:00","Italy (IT)","22777.00","23812.00"
"07/01/2020 06:00 - 07/01/2020 07:00","Italy (IT)","29046.00","30309.00"
"07/01/2020 07:00 - 07/01/2020 08:00","Italy (IT)","36273.00","37769.00"
"07/01/2020 08:00 - 07/01/2020 09:00","Italy (IT)","41458.00","42879.00"
"07/01/2020 09:00 - 07/01/2020 10:00","Italy (IT)","43522.00","44964.00"
"07/01/2020 10:00 - 07/01/2020 11:00","Italy (IT)","43273.00","44599.00"
"07/01/2020 11:00 - 07/01/2020 12:00","Italy (IT)","42649.00","43920.00"
"07/01/2020 12:00 - 07/01/2020 13:00","Italy (IT)","40424.00","42478.00"
"07/01/2020 13:00 - 07/01/2020 14:00","Italy (IT)","40225.00","42333.00"
"07/01/2020 14:00 - 07/01/2020 15:00","Italy (IT)","41837.00","43757.00"
"07/01/2020 15:00 - 07/01/2020 16:00","Italy (IT)","43025.00","44824.00"
"07/01/2020 16:00 - 07/01/2020 17:00","Italy (IT)","44281.00","45863.00"
"07/01/2020 17:00 - 07/01/2020 18:00","Italy (IT)","45911.00","47301.00"
"07/01/2020 18:00 - 07/01/2020 19:00","Italy (IT)","44759.00","46510.00"
"07/01/2020 19:00 - 07/01/2020 20:00","Italy (IT)","43533.00","45646.00"
"07/01/2020 20:00 - 07/01/2020 21:00","Italy (IT)","40857.00","43718.00"
"07/01/2020 21:00 - 07/01/2020 22:00","Italy (IT)","37710.00","40913.00"
"07/01/2020 22:00 - 07/01/2020 23:00","Italy (IT)","33445.00","36782.00"
"07/01/2020 23:00 - 08/01/2020 00:00","Italy (IT)","29558.00","32997.00"
"08/01/2020 00:00 - 08/01/2020 01:00","Italy (IT)","26629.00","26753.00"
"08/01/2020 01:00 - 08/01/2020 02:00","Italy (IT)","24912.00","24393.00"
"08/01/2020 02:00 - 08/01/2020 03:00","Italy (IT)","24064.00","22949.00"
"08/01/2020 03:00 - 08/01/2020 04:00","Italy (IT)","24026.00","22187.00"
"08/01/2020 04:00 - 08/01/2020 05:00","Italy (IT)","24309.00","22187.00"
"08/01/2020 05:00 - 08/01/2020 06:00","Italy (IT)","26188.00","23644.00"
"08/01/2020 06:00 - 08/01/2020 07:00","Italy (IT)","32102.00","28878.00"
"08/01/2020 07:00 - 08/01/2020 08:00","Italy (IT)","39396.00","36693.00"
"08/01/2020 08:00 - 08/01/2020 09:00","Italy (IT)","43830.00","42199.00"
"08/01/2020 09:00 - 08/01/2020 10:00","Italy (IT)","45008.00","45242.00"
"08/01/2020 10:00 - 08/01/2020 11:00","Italy (IT)","43908.00","45009.00"
"08/01/2020 11:00 - 08/01/2020 12:00","Italy (IT)","42994.00","43833.00"
"08/01/2020 12:00 - 08/01/2020 13:00","Italy (IT)","40317.00","41191.00"
"08/01/2020 13:00 - 08/01/2020 14:00","Italy (IT)","39894.00","40079.00"
"08/01/2020 14:00 - 08/01/2020 15:00","Italy (IT)","41431.00","41383.00"
"08/01/2020 15:00 - 08/01/2020 16:00","Italy (IT)","42649.00","42241.00"
"08/01/2020 16:00 - 08/01/2020 17:00","Italy (IT)","44080.00","43426.00"
"08/01/2020 17:00 - 08/01/2020 18:00","Italy (IT)","46399.00","46057.00"
"08/01/2020 18:00 - 08/01/2020 19:00","Italy (IT)","45689.00","45815.00"
"08/01/2020 19:00 - 08/01/2020 20:00","Italy (IT)","44560.00","44747.00"
"08/01/2020 20:00 - 08/01/2020 21:00","Italy (IT)","41791.00","42485.00"
"08/01/2020 21:00 - 08/01/2020 22:00","Italy (IT)","38757.00","39303.00"
"08/01/2020 22:00 - 08/01/2020 23:00","Italy (IT)","34392.00","35254.00"
"08/01/2020 23:00 - 09/01/2020 00:00","Italy (IT)","30632.00","30988.00"
"09/01/2020 00:00 - 09/01/2020 01:00","Italy (IT)","27541.00","27456.00"
"09/01/2020 01:00 - 09/01/2020 02:00","Italy (IT)","25731.00","25747.00"
"09/01/2020 02:00 - 09/01/2020 03:00","Italy (IT)","24869.00","24757.00"
"09/01/2020 03:00 - 09/01/2020 04:00","Italy (IT)","24650.00","24595.00"
"09/01/2020 04:00 - 09/01/2020 05:00","Italy (IT)","25157.00","24688.00"
"09/01/2020 05:00 - 09/01/2020 06:00","Italy (IT)","26930.00","26200.00"
"09/01/2020 06:00 - 09/01/2020 07:00","Italy (IT)","32830.00","31500.00"
"09/01/2020 07:00 - 09/01/2020 08:00","Italy (IT)","39992.00","38704.00"
"09/01/2020 08:00 - 09/01/2020 09:00","Italy (IT)","44527.00","43494.00"
"09/01/2020 09:00 - 09/01/2020 10:00","Italy (IT)","45570.00","44597.00"
"09/01/2020 10:00 - 09/01/2020 11:00","Italy (IT)","44683.00","43704.00"
"09/01/2020 11:00 - 09/01/2020 12:00","Italy (IT)","43580.00","43018.00"
"09/01/2020 12:00 - 09/01/2020 13:00","Italy (IT)","40922.00","40480.00"
"09/01/2020 13:00 - 09/01/2020 14:00","Italy (IT)","40644.00","39783.00"
"09/01/2020 14:00 - 09/01/2020 15:00","Italy (IT)","42148.00","41007.00"
"09/01/2020 15:00 - 09/01/2020 16:00","Italy (IT)","43096.00","42364.00"
"09/01/2020 16:00 - 09/01/2020 17:00","Italy (IT)","44291.00","44234.00"
"09/01/2020 17:00 - 09/01/2020 18:00","Italy (IT)","46287.00","46274.00"
"09/01/2020 18:00 - 09/01/2020 19:00","Italy (IT)","45614.00","47285.00"
"09/01/2020 19:00 - 09/01/2020 20:00","Italy (IT)","44619.00","46413.00"
"09/01/2020 20:00 - 09/01/2020 21:00","Italy (IT)","41939.00","43915.00"
"09/01/2020 21:00 - 09/01/2020 22:00","Italy (IT)","38915.00","40934.00"
"09/01/2020 22:00 - 09/01/2020 23:00","Italy (IT)","34573.00","36616.00"
"09/01/2020 23:00 - 10/01/2020 00:00","Italy (IT)","30853.00","32574.00"
"10/01/2020 00:00 - 10/01/2020 01:00","Italy (IT)","27979.00","27977.00"
"10/01/2020 01:00 - 10/01/2020 02:00","Italy (IT)","26241.00","26079.00"
"10/01/2020 02:00 - 10/01/2020 03:00","Italy (IT)","25253.00","25049.00"
"10/01/2020 03:00 - 10/01/2020 04:00","Italy (IT)","24934.00","24749.00"
"10/01/2020 04:00 - 10/01/2020 05:00","Italy (IT)","25348.00","25118.00"
"10/01/2020 05:00 - 10/01/2020 06:00","Italy (IT)","27271.00","26622.00"
"10/01/2020 06:00 - 10/01/2020 07:00","Italy (IT)","33111.00","31856.00"
"10/01/2020 07:00 - 10/01/2020 08:00","Italy (IT)","40414.00","39050.00"
"10/01/2020 08:00 - 10/01/2020 09:00","Italy (IT)","44934.00","44156.00"
"10/01/2020 09:00 - 10/01/2020 10:00","Italy (IT)","46007.00","45867.00"
"10/01/2020 10:00 - 10/01/2020 11:00","Italy (IT)","45139.00","45256.00"
"10/01/2020 11:00 - 10/01/2020 12:00","Italy (IT)","44290.00","44009.00"
"10/01/2020 12:00 - 10/01/2020 13:00","Italy (IT)","41765.00","41764.00"
"10/01/2020 13:00 - 10/01/2020 14:00","Italy (IT)","41385.00","40374.00"
"10/01/2020 14:00 - 10/01/2020 15:00","Italy (IT)","42485.00","41664.00"
"10/01/2020 15:00 - 10/01/2020 16:00","Italy (IT)","43101.00","42658.00"
"10/01/2020 16:00 - 10/01/2020 17:00","Italy (IT)","43904.00","43557.00"
"10/01/2020 17:00 - 10/01/2020 18:00","Italy (IT)","46127.00","45315.00"
"10/01/2020 18:00 - 10/01/2020 19:00","Italy (IT)","45687.00","45629.00"
"10/01/2020 19:00 - 10/01/2020 20:00","Italy (IT)","44540.00","44953.00"
"10/01/2020 20:00 - 10/01/2020 21:00","Italy (IT)","41527.00","42192.00"
"10/01/2020 21:00 - 10/01/2020 22:00","Italy (IT)","38262.00","39059.00"
"10/01/2020 22:00 - 10/01/2020 23:00","Italy (IT)","34285.00","35134.00"
"10/01/2020 23:00 - 11/01/2020 00:00","Italy (IT)","30868.00","31537.00"
"11/01/2020 00:00 - 11/01/2020 01:00","Italy (IT)","27904.00","28622.00"
"11/01/2020 01:00 - 11/01/2020 02:00","Italy (IT)","26026.00","26686.00"
"11/01/2020 02:00 - 11/01/2020 03:00","Italy (IT)","24922.00","25434.00"
"11/01/2020 03:00 - 11/01/2020 04:00","Italy (IT)","24530.00","24627.00"
"11/01/2020 04:00 - 11/01/2020 05:00","Italy (IT)","24353.00","24515.00"
"11/01/2020 05:00 - 11/01/2020 06:00","Italy (IT)","25197.00","25079.00"
"11/01/2020 06:00 - 11/01/2020 07:00","Italy (IT)","27977.00","27918.00"
"11/01/2020 07:00 - 11/01/2020 08:00","Italy (IT)","31656.00","32539.00"
"11/01/2020 08:00 - 11/01/2020 09:00","Italy (IT)","34193.00","35316.00"
"11/01/2020 09:00 - 11/01/2020 10:00","Italy (IT)","35853.00","37195.00"
"11/01/2020 10:00 - 11/01/2020 11:00","Italy (IT)","35008.00","36522.00"
"11/01/2020 11:00 - 11/01/2020 12:00","Italy (IT)","33692.00","35133.00"
"11/01/2020 12:00 - 11/01/2020 13:00","Italy (IT)","31802.00","33231.00"
"11/01/2020 13:00 - 11/01/2020 14:00","Italy (IT)","30668.00","31629.00"
"11/01/2020 14:00 - 11/01/2020 15:00","Italy (IT)","30650.00","31234.00"
"11/01/2020 15:00 - 11/01/2020 16:00","Italy (IT)","30791.00","31847.00"
"11/01/2020 16:00 - 11/01/2020 17:00","Italy (IT)","32238.00","32656.00"
"11/01/2020 17:00 - 11/01/2020 18:00","Italy (IT)","35831.00","35818.00"
"11/01/2020 18:00 - 11/01/2020 19:00","Italy (IT)","37341.00","37639.00"
"11/01/2020 19:00 - 11/01/2020 20:00","Italy (IT)","37360.00","37978.00"
"11/01/2020 20:00 - 11/01/2020 21:00","Italy (IT)","35177.00","36050.00"
"11/01/2020 21:00 - 11/01/2020 22:00","Italy (IT)","32474.00","33442.00"
"11/01/2020 22:00 - 11/01/2020 23:00","Italy (IT)","29639.00","30820.00"
"11/01/2020 23:00 - 12/01/2020 00:00","Italy (IT)","27112.00","28033.00"
"12/01/2020 00:00 - 12/01/2020 01:00","Italy (IT)","24802.00","25664.00"
"12/01/2020 01:00 - 12/01/2020 02:00","Italy (IT)","23029.00","23738.00"
"12/01/2020 02:00 - 12/01/2020 03:00","Italy (IT)","21888.00","22279.00"
"12/01/2020 03:00 - 12/01/2020 04:00","Italy (IT)","21560.00","21778.00"
"12/01/2020 04:00 - 12/01/2020 05:00","Italy (IT)","21421.00","21457.00"
"12/01/2020 05:00 - 12/01/2020 06:00","Italy (IT)","21935.00","21902.00"
"12/01/2020 06:00 - 12/01/2020 07:00","Italy (IT)","23292.00","23006.00"
"12/01/2020 07:00 - 12/01/2020 08:00","Italy (IT)","24809.00","24353.00"
"12/01/2020 08:00 - 12/01/2020 09:00","Italy (IT)","26499.00","25652.00"
"12/01/2020 09:00 - 12/01/2020 10:00","Italy (IT)","28695.00","27855.00"
"12/01/2020 10:00 - 12/01/2020 11:00","Italy (IT)","29515.00","29427.00"
"12/01/2020 11:00 - 12/01/2020 12:00","Italy (IT)","29482.00","29564.00"
"12/01/2020 12:00 - 12/01/2020 13:00","Italy (IT)","29519.00","29050.00"
"12/01/2020 13:00 - 12/01/2020 14:00","Italy (IT)","28408.00","27678.00"
"12/01/2020 14:00 - 12/01/2020 15:00","Italy (IT)","27732.00","26913.00"
"12/01/2020 15:00 - 12/01/2020 16:00","Italy (IT)","27894.00","27214.00"
"12/01/2020 16:00 - 12/01/2020 17:00","Italy (IT)","28910.00","27850.00"
"12/01/2020 17:00 - 12/01/2020 18:00","Italy (IT)","32399.00","31467.00"
"12/01/2020 18:00 - 12/01/2020 19:00","Italy (IT)","34134.00","34032.00"
"12/01/2020 19:00 - 12/01/2020 20:00","Italy (IT)","34842.00","35139.00"
"12/01/2020 20:00 - 12/01/2020 21:00","Italy (IT)","33732.00","34553.00"
"12/01/2020 21:00 - 12/01/2020 22:00","Italy (IT)","31848.00","32944.00"
"12/01/2020 22:00 - 12/01/2020 23:00","Italy (IT)","29127.00","30279.00"
"12/01/2020 23:00 - 13/01/2020 00:00","Italy (IT)","26012.00","27104.00"
"13/01/2020 00:00 - 13/01/2020 01:00","Italy (IT)","23583.00","23860.00"
"13/01/2020 01:00 - 13/01/2020 02:00","Italy (IT)","22109.00","22485.00"
"13/01/2020 02:00 - 13/01/2020 03:00","Italy (IT)","21495.00","21963.00"
"13/01/2020 03:00 - 13/01/2020 04:00","Italy (IT)","21441.00","21794.00"
"13/01/2020 04:00 - 13/01/2020 05:00","Italy (IT)","22228.00","22097.00"
"13/01/2020 05:00 - 13/01/2020 06:00","Italy (IT)","24598.00","24210.00"
"13/01/2020 06:00 - 13/01/2020 07:00","Italy (IT)","31491.00","30308.00"
"13/01/2020 07:00 - 13/01/2020 08:00","Italy (IT)","39188.00","38196.00"
"13/01/2020 08:00 - 13/01/2020 09:00","Italy (IT)","43608.00","43581.00"
"13/01/2020 09:00 - 13/01/2020 10:00","Italy (IT)","44911.00","45500.00"
"13/01/2020 10:00 - 13/01/2020 11:00","Italy (IT)","44090.00","45163.00"
"13/01/2020 11:00 - 13/01/2020 12:00","Italy (IT)","43317.00","44628.00"
"13/01/2020 12:00 - 13/01/2020 13:00","Italy (IT)","40676.00","41994.00"
"13/01/2020 13:00 - 13/01/2020 14:00","Italy (IT)","40620.00","41575.00"
"13/01/2020 14:00 - 13/01/2020 15:00","Italy (IT)","42486.00","43176.00"
"13/01/2020 15:00 - 13/01/2020 16:00","Italy (IT)","43382.00","44178.00"
"13/01/2020 16:00 - 13/01/2020 17:00","Italy (IT)","44333.00","44860.00"
"13/01/2020 17:00 - 13/01/2020 18:00","Italy (IT)","46392.00","45636.00"
"13/01/2020 18:00 - 13/01/2020 19:00","Italy (IT)","45737.00","45470.00"
"13/01/2020 19:00 - 13/01/2020 20:00","Italy (IT)","44713.00","44557.00"
"13/01/2020 20:00 - 13/01/2020 21:00","Italy (IT)","42133.00","42512.00"
"13/01/2020 21:00 - 13/01/2020 22:00","Italy (IT)","38875.00","39787.00"
"13/01/2020 22:00 - 13/01/2020 23:00","Italy (IT)","34380.00","35492.00"
"13/01/2020 23:00 - 14/01/2020 00:00","Italy (IT)","30764.00","31697.00"
"14/01/2020 00:00 - 14/01/2020 01:00","Italy (IT)","27694.00","28031.00"
"14/01/2020 01:00 - 14/01/2020 02:00","Italy (IT)","26145.00","26208.00"
"14/01/2020 02:00 - 14/01/2020 03:00","Italy (IT)","25318.00","25317.00"
